"address";"place_id";"tour_id"
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/6a/ea/96.jpg";0;41
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/1a/0d/b0.jpg";0;41
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/6e/ba/df.jpg";0;42
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/c2/ab/de.jpg";0;42
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/c5/b9/b1.jpg";0;42
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/c5/b4/e3.jpg";0;43
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/c5/b4/fc.jpg";0;43
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/c5/b4/f5.jpg";0;43
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/73/1a/5c.jpg";0;44
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/73/1a/5b.jpg";0;44
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/18/2f/87.jpg";0;44
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/74/b1/a0.jpg";0;45
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/74/b1/9f.jpg";0;45
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/f0/02/02.jpg";0;45
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/71/de/f4.jpg";0;46
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/71/de/f3.jpg";0;46
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/74/c2/1b.jpg";0;47
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/74/c2/1a.jpg";0;47
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/39/c6/6e.jpg";0;47
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/73/3f/74.jpg";0;48
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/73/3f/73.jpg";0;48
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/b3/9d/9e.jpg";0;49
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/9c/fc/27.jpg";0;49
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/b3/9d/bc.jpg";0;49
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/3b/75/d8.jpg";0;50
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/3b/75/a4.jpg";0;50
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/3b/76/c6.jpg";0;50
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/c0/49/82.jpg";0;51
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/9f/0c/8f.jpg";0;51
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/9f/0e/e3.jpg";0;51
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/b2/64/d4.jpg";0;52
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/b2/65/0f.jpg";0;52
"https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/07/b2/64/fa.jpg";0;52
"https://media-cdn.tripadvisor.com/media/photo-s/19/70/e7/b7/hoi-an.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/70/e7/2e/city-of-lanterns.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/13/f2/31/47/20180801-160329-largejpg.jpg";24;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/6f/75/15/img-20190603-182120-101.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/6a/b6/c7/ph-c-h-i-an.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/69/f8/0e/hoi-an-ancient-town.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/69/66/77/photo1jpg.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/69/66/76/photo0jpg.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/69/46/c9/photo1jpg.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/69/46/c8/photo0jpg.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/66/5d/35/photo5jpg.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/66/5d/33/photo4jpg.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/66/5d/32/photo3jpg.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/66/5d/31/photo2jpg.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/66/5d/2f/photo1jpg.jpg";1;0
"https://media-cdn.tripadvisor.com/media/photo-w/19/6d/9f/12/farming-co-operative.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/6d/9e/71/two-crook-cooks.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/64/a4/78/tra-que-water-wheel.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/64/a4/77/tra-que-water-wheel.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/64/a4/75/tra-que-water-wheel.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/64/a4/73/tra-que-water-wheel.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/3c/56/7b/tra-que-water-wheel.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/3c/56/62/tra-que-water-wheel.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/21/17/a7/best-day-in-vietnam.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/05/79/aa/54/fun-hoi-an-experience.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/03/7d/03/5d/tra-que-waterwheel.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/05/c8/65/e0/tra-que-water-wheel.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/01/fa/5d/ef/tra-que-herb-village.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/03/6b/78/69/getlstd-property-photo.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/fe/4d/70/tra-que-water-wheel.jpg";2;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/3f/4c/bf/photo2jpg.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/3f/4c/be/photo1jpg.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/3f/4c/bd/photo0jpg.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/07/a4/8e/c1/getlstd-property-photo.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/12/bc/0e/a5/chef-danny-at-a-cooking.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/0d/bd/5a/20/photo0jpg.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/0c/f3/41/97/enjoying-the-end-result.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/0c/f3/40/b7/the-danny-show.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/33/12/e8/photo1jpg.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/33/12/e7/photo0jpg.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/28/9e/e8/photo4jpg.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/28/9e/e7/photo3jpg.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/28/9e/e6/photo2jpg.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/28/9e/e5/photo1jpg.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/28/9e/e4/photo0jpg.jpg";3;0
"https://media-cdn.tripadvisor.com/media/photo-o/02/2a/b0/e1/cooking-lesson.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/d0/86/ac/photo2jpg.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/d0/86/ab/photo1jpg.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/d0/86/aa/photo0jpg.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/ba/fb/4c/green-field.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/cc/bc/41/good-placecool-and-comfortable.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/54/62/7d/20190714-120452-largejpg.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/54/62/7c/20190714-122842-largejpg.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/54/62/7b/20190714-130648-largejpg.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/54/62/7a/20190714-123152-largejpg.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/fe/17/14/tra-que-vegetable-village.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/fe/17/02/tra-que-vegetable-village.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/fe/16/e3/tra-que-vegetable-village.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/fe/16/df/tra-que-vegetable-village.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/fe/16/de/tra-que-vegetable-village.jpg";4;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/66/51/ff/photo4jpg.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/66/51/fe/photo3jpg.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/66/51/fd/photo2jpg.jpg";5;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/66/51/fc/photo1jpg.jpg";5;0
